u,g,r,i,z,class
21.30641,20.29273,19.892529999999997,19.743370000000002,19.75294,F
20.73304,19.615779999999997,19.20136,19.05837,19.087410000000002,F
20.58134,19.614910000000002,19.28126,19.14873,19.21315,F
21.39058,20.37118,20.01785,19.84965,19.877679999999998,F
21.21906,20.17592,19.88382,19.88925,19.92277,F
21.364279999999997,20.284229999999997,20.022070000000003,19.89603,19.99876,F
20.55405,19.60458,19.32741,19.227529999999998,19.25609,F
20.68006,19.79273,19.485,19.37803,19.393710000000002,F
21.37906,20.197020000000002,19.95182,19.823079999999997,19.75236,F
21.45842,20.15261,19.794929999999997,19.59189,19.585520000000002,F
20.62622,19.59236,19.337979999999998,19.27759,19.182029999999997,A
20.7529,19.64585,19.42282,19.26543,19.30443,F
20.9169,19.94639,19.673470000000002,19.5443,19.58905,A
20.79093,19.76514,19.42825,19.38618,19.32909,F
21.41317,20.36083,19.99032,19.89678,19.75955,A
21.13351,20.033160000000002,19.7933,19.688660000000002,19.71947,F
20.688779999999998,19.62035,19.34851,19.26448,19.17802,F
20.51129,19.646320000000003,19.32694,19.25443,19.204279999999997,A
20.8988,19.94102,19.590120000000002,19.44174,19.400029999999997,F
20.82828,19.72074,19.423389999999998,19.350820000000002,19.41809,F
21.0999,20.18494,19.864729999999998,19.76359,19.51189,F
21.00587,20.23443,19.87055,19.790110000000002,19.77467,A
20.2805,20.35823,20.5809,20.67974,21.57564,O
21.38397,20.41975,20.0814,20.01241,19.9718,A
21.18469,20.138460000000002,19.84879,19.75393,19.5629,F
20.966089999999998,19.84668,19.59694,19.46185,19.4652,F
21.2189,20.02789,19.75421,19.71238,19.637610000000002,F
21.113429999999997,20.116629999999997,19.88867,19.79214,19.79341,F
21.13154,20.04835,19.76943,19.60581,19.513189999999998,A
21.19237,20.064339999999998,19.76575,19.62793,19.66783,F
20.89552,19.852610000000002,19.56852,19.44209,19.420270000000002,F
21.33784,20.2873,19.862389999999998,19.72663,19.59326,F
21.29488,20.19783,19.83936,19.721320000000002,19.79056,F
21.50515,20.35659,20.0476,19.89227,19.94155,F
21.05946,19.99081,19.638279999999998,19.454720000000002,19.32366,F
21.52259,20.436429999999998,20.0934,19.93505,19.94071,F
21.32937,20.14084,19.78256,19.63382,19.5111,F
21.451829999999998,20.41808,20.04591,19.86906,19.99109,F
22.23263,19.80769,18.35474,17.52382,17.07668,M
21.242720000000002,20.14365,19.769370000000002,19.65493,19.485120000000002,A
20.83857,20.01357,19.65194,19.51519,19.56673,F
20.91846,19.99596,19.68123,19.5204,19.57379,F
20.53538,19.50969,19.17061,19.021929999999998,18.9471,F
20.63329,19.60339,19.2317,19.08523,19.06018,F
21.55839,20.414720000000003,20.06813,19.9073,19.83331,F
20.94954,19.79458,19.53196,19.41613,19.350820000000002,F
20.625,19.68076,19.35441,19.26197,19.22525,F
20.74512,19.6411,19.375729999999997,19.25672,19.41945,F
20.80207,20.06961,19.71444,19.608520000000002,19.4975,A
17.3731,16.43535,16.118479999999998,15.985029999999998,15.96,F
19.53578,18.6048,18.40108,18.35302,18.39602,A
23.32391,21.53385,20.18603,19.82559,19.22674,M
19.10955,17.9865,18.19248,18.3894,18.45222,A
18.07726,16.784589999999998,16.28764,16.08689,15.9198,F
18.68522,17.624489999999998,17.50817,17.48544,17.54632,A
20.25035,19.00671,18.529,18.3041,18.237820000000003,F
15.621210000000001,14.608970000000001,14.434870000000002,14.400720000000002,14.45437,F
19.82731,18.7566,18.72965,18.73442,18.80002,A
18.49833,17.49403,17.331570000000003,17.28345,17.28941,A
20.22685,19.004929999999998,18.85267,18.73449,18.6829,A
18.83854,17.79305,17.42255,17.2969,17.23088,F
18.89517,17.7179,17.67826,17.705370000000002,17.75982,A
16.6013,15.57514,15.23444,15.10361,15.080570000000002,F
20.3523,19.32752,19.11815,19.05891,19.03724,A
18.41071,17.1647,16.74161,16.80169,16.53306,F
20.04115,18.70934,18.6171,18.55538,18.55113,A
18.97083,18.15015,17.81519,17.70127,17.656229999999997,F
24.57561,21.998820000000002,20.029729999999997,18.26851,17.707720000000002,M
23.27591,20.35437,18.82604,17.391189999999998,16.5816,M
17.42095,16.241229999999998,15.794629999999998,15.630770000000002,15.5545,F
20.62889,19.568620000000003,19.0555,18.887970000000003,18.76268,F
18.39997,17.013279999999998,16.47039,16.2556,16.15533,F
18.414579999999997,17.241870000000002,16.83248,16.69045,16.63555,F
20.391370000000002,17.87138,16.34724,15.449770000000001,14.95134,M
20.37353,19.036260000000002,18.51064,18.31221,18.236829999999998,F
18.52236,17.255570000000002,16.70039,16.486,16.41004,F
23.50669,22.24023,20.686239999999998,19.14041,18.2871,M
19.106820000000003,17.91204,17.40367,17.19505,17.11047,F
24.91441,22.101679999999998,20.60601,19.31625,18.57018,M
18.4084,17.407989999999998,17.02112,16.86436,16.79816,F
24.626739999999998,22.2629,20.73751,18.65243,17.517020000000002,M
26.09666,22.788120000000003,21.16178,19.31352,18.28268,M
23.83598,20.79174,19.15747,17.97111,17.31236,M
19.193720000000003,18.05151,17.9707,17.99757,18.04327,A
17.75589,16.60152,16.58435,16.630329999999997,16.70765,A
24.79179,21.25325,19.70451,19.090510000000002,18.0989,M
17.762220000000003,16.890079999999998,16.57338,16.41689,16.38563,F
24.18753,21.5435,19.94025,18.07798,17.01064,M
16.78221,15.84755,15.554820000000001,15.42661,15.41285,A
23.93155,24.708460000000002,22.08964,19.83751,18.26149,M
24.39106,21.99764,20.38985,18.318260000000002,17.186,M
24.24824,25.0639,22.01281,19.31523,17.84055,M
25.35934,22.66444,21.20845,19.31675,18.22353,M
23.42501,22.562379999999997,20.766779999999997,18.75479,17.626910000000002,M
19.5051,18.40664,17.98963,17.855179999999997,17.86711,F
25.978939999999998,21.151320000000002,19.62811,17.71817,16.63325,M
23.94311,21.18313,19.85355,18.97097,18.57517,M
23.314020000000003,21.555039999999998,20.04523,19.094379999999997,18.59078,M
23.63975,23.317829999999997,21.66535,18.91399,17.3857,M
25.10398,22.7847,21.13368,19.28885,18.21517,M
25.91358,22.466820000000002,20.73214,18.783070000000002,17.73085,M
24.563229999999997,22.889470000000003,21.04224,19.11366,17.99757,M
23.820520000000002,21.59263,19.940520000000003,18.838070000000002,18.21351,M
25.54774,23.11577,21.802570000000003,19.45719,18.17717,M
22.90905,21.26049,20.65179,20.37717,19.915370000000003,F
26.00256,22.12593,20.75337,18.50737,17.325879999999998,M
24.6809,22.56484,20.79274,18.68797,17.5497,M
24.59864,22.93714,21.694570000000002,19.07273,17.64497,M
20.44809,19.23259,19.04376,18.97743,18.919439999999998,A
25.95901,23.26752,21.358320000000003,19.019379999999998,17.7167,M
22.907610000000002,23.61355,21.78099,19.048679999999997,17.519660000000002,M
19.08971,17.80945,17.80722,17.83159,17.85507,A
21.90977,22.18359,20.765629999999998,19.40166,18.674970000000002,M
17.39426,16.17151,15.97874,15.93626,15.97921,F
25.7655,23.26045,21.493779999999997,19.14374,17.84608,M
24.02103,22.25866,20.34628,19.15212,18.48689,M
24.53956,22.90186,21.27032,18.74933,17.40804,M
23.095779999999998,20.89997,19.132720000000003,18.21481,17.71891,M
17.71086,16.61384,16.56522,16.58661,16.65069,A
18.82832,17.3785,16.83033,16.62831,16.54322,F
19.46947,18.40675,18.27509,18.294439999999998,18.2731,A
20.77979,19.65491,19.28878,19.1384,19.08095,F
23.39801,20.06656,18.3634,17.535320000000002,17.03279,M
15.12735,15.314829999999999,15.86554,16.20577,16.54789,B
18.66349,17.629,17.27759,17.17268,17.13915,F
18.61415,17.63221,17.31075,17.18986,17.18962,F
18.77153,17.70031,17.63728,17.68668,17.82131,A
18.12721,17.56861,17.54523,17.57921,17.61489,A
17.51605,16.5694,16.30208,16.18974,16.18081,F
18.91939,17.70184,17.20099,17.05593,16.986320000000003,F
18.65701,17.34965,16.89169,16.754939999999998,16.68327,F
16.00081,15.00542,15.29845,15.51288,15.6259,A
17.86209,16.865579999999998,16.79833,16.804679999999998,16.8293,A
19.520039999999998,18.441329999999997,18.34018,18.341379999999997,18.321460000000002,A
18.032329999999998,17.12696,16.83704,16.73643,16.71548,F
17.62432,16.41433,16.23826,16.20971,16.1917,F
18.98217,17.766029999999997,17.31346,17.10632,17.0007,F
19.0089,18.03913,17.80837,17.72635,17.68683,A
19.343529999999998,18.293039999999998,18.17249,18.17776,18.13897,A
19.85417,19.51913,19.91778,20.13524,20.49782,A
19.583370000000002,18.53153,18.33754,18.25851,18.29704,F
17.67953,16.52577,16.03364,15.81506,15.71396,F
19.133229999999998,17.62272,17.06038,16.881629999999998,16.74866,F
19.78414,18.7789,18.573439999999998,18.523320000000002,18.58472,A
24.93432,22.32041,21.174220000000002,19.88397,19.33546,M
19.30443,18.364720000000002,18.01182,17.85874,17.80084,F
19.24592,18.007929999999998,18.09093,18.12702,18.26669,A
19.24271,18.13553,18.00584,18.005010000000002,18.07672,A
19.0673,18.13266,17.84751,17.732689999999998,17.736439999999998,F
18.33618,17.0973,17.132620000000003,17.20048,17.26616,A
19.07181,18.03584,17.572329999999997,17.382929999999998,17.33719,F
18.37185,17.5008,17.23926,17.15243,17.10535,F
21.721999999999998,19.19316,17.87874,16.95863,16.42961,M
17.68834,16.598589999999998,16.829720000000002,17.01509,17.111720000000002,A
17.24309,16.23271,15.89915,15.76631,15.742029999999998,F
20.08074,19.06457,19.00028,19.010089999999998,19.125529999999998,A
18.20776,17.06854,17.21123,17.31184,17.416829999999997,A
18.06793,16.85926,16.650479999999998,16.58904,16.58277,A
19.62951,18.61766,18.265179999999997,18.14102,18.09938,F
17.02746,15.79689,15.330039999999999,15.131920000000001,15.0264,F
23.59611,21.81084,19.881,18.51419,17.69466,M
18.996979999999997,17.75615,17.8101,17.88972,17.94805,A
24.54813,21.47117,20.0568,19.086470000000002,18.479879999999998,M
24.93261,23.02992,21.34574,19.1727,17.93511,M
19.46041,19.85714,20.296789999999998,20.69975,20.82988,O
20.17936,19.71047,19.55688,19.26129,18.64548,M
20.54551,19.55995,19.245060000000002,19.07789,19.21353,F
23.491239999999998,20.76229,19.3673,18.58727,18.206020000000002,M
17.506420000000002,16.63715,16.35008,16.24558,16.24043,F
17.08076,15.917629999999999,15.69447,15.64281,15.5819,F
20.257279999999998,19.27874,19.15506,19.142870000000002,19.16495,A
17.27788,15.63853,15.29246,15.15025,15.025,A
17.61158,15.869679999999999,15.39163,15.18249,15.021989999999999,A
18.802629999999997,17.18342,16.77893,16.59879,16.44357,A
18.79584,17.11262,16.69115,16.51002,16.334,A
17.753439999999998,16.01047,15.512870000000001,15.29505,15.12461,A
17.64937,15.97161,15.563229999999999,15.380220000000001,15.240029999999999,A
17.80049,16.07006,15.596129999999999,15.39318,15.232920000000002,A
17.59094,15.94305,15.5397,15.36399,15.195979999999999,A
19.5185,17.76141,17.28286,17.06664,16.90568,A
17.986620000000002,16.31779,15.936689999999999,15.773610000000001,15.651629999999999,A
18.97108,17.36816,17.00725,16.84802,16.69489,A
17.8195,16.236720000000002,15.8719,15.695870000000001,15.52072,A
18.17291,16.535120000000003,16.09147,15.95605,15.76946,A
18.77757,17.199270000000002,16.88318,16.74328,16.62185,A
18.30842,16.74553,16.13087,15.861620000000002,15.67015,A
19.06342,17.39516,16.825670000000002,16.55591,16.39878,A
18.0279,16.33461,15.93053,15.754439999999999,15.630220000000001,A
17.757070000000002,16.101029999999998,15.67765,15.490039999999999,15.32634,A
23.52967,21.574170000000002,19.75815,18.20798,17.33847,M
26.092229999999997,22.09413,19.73734,18.41413,17.56455,M
24.187920000000002,21.6561,19.52695,18.130570000000002,17.28098,M
23.37696,22.5323,20.32474,19.032120000000003,18.14496,M
24.6415,23.148889999999998,20.89324,19.48367,18.56462,M
22.622510000000002,19.5851,18.10104,16.81774,16.06816,M
23.66691,22.57886,20.68334,19.235139999999998,18.31958,M
22.101010000000002,19.38216,17.973570000000002,16.69537,16.005470000000003,M
25.2279,21.91694,19.91248,18.70936,17.95893,M
24.51472,22.71593,20.83955,19.53419,18.74599,M
26.0881,23.260170000000002,20.90505,19.38934,18.42961,M
23.99655,20.12229,18.70346,17.31223,16.54901,M
23.19267,20.1622,18.23648,17.23249,16.57881,M
24.358,21.98489,19.94631,18.9435,18.3471,M
24.23842,22.78296,20.38404,19.3179,18.58622,M
25.3205,21.54081,19.39459,18.34406,17.62637,M
24.88629,21.288870000000003,19.29825,18.17749,17.4354,M
24.39256,22.016560000000002,19.93411,18.576420000000002,17.67661,M
24.435,22.51611,20.57629,19.22731,18.45646,M
23.86831,22.43255,20.3142,18.93882,18.04329,M
23.759729999999998,21.4403,19.37716,18.13768,17.34057,M
21.77696,18.83778,17.37349,15.72909,14.783389999999999,M
24.68044,21.16082,19.647370000000002,18.19839,17.37416,M
26.09135,22.042289999999998,20.143629999999998,18.59763,17.703789999999998,M
23.96421,22.60051,21.12731,19.35616,18.37763,M
24.5646,21.50591,19.933529999999998,18.37588,17.48358,M
25.020310000000002,21.59603,19.88574,18.37369,17.5154,M
26.10997,22.4744,20.45766,19.37347,18.616870000000002,M
20.78451,19.71312,19.39665,19.30469,19.28379,F
20.79567,19.79425,19.52401,19.46474,19.54006,A
21.05949,20.12155,19.76926,19.6149,19.66299,F
21.40161,20.32392,19.99399,20.31529,19.85037,F
22.69793,19.87058,18.380760000000002,16.920460000000002,15.833639999999999,M
24.45674,23.02846,20.50169,18.80658,17.67299,M
24.50498,22.7456,20.33169,17.94419,16.483320000000003,M
23.59253,21.10044,18.880879999999998,17.59967,16.7597,M
23.9317,22.16491,20.10962,19.04317,18.252679999999998,M
23.4929,21.94546,19.85114,18.72146,17.97706,M
24.02488,22.99796,21.13192,19.42762,18.47663,M
25.336879999999997,22.64699,20.52455,19.15336,18.26247,M
21.76347,19.09456,17.61511,16.38022,15.70146,M
23.48424,20.58817,19.09956,17.643629999999998,16.8554,M
25.02727,22.93978,20.71053,19.41964,18.60135,M
24.70381,22.064410000000002,20.12183,19.10864,18.374370000000003,M
24.9549,22.65468,20.6175,19.394479999999998,18.5253,M
25.0292,22.57769,20.41514,19.28533,18.54424,M
24.58426,22.53302,20.51776,19.358710000000002,18.65073,M
24.30591,21.5199,19.4277,18.30544,17.581970000000002,M
23.92235,22.68352,20.62629,19.30112,18.45351,M
24.65372,22.50347,20.47857,19.42665,18.677120000000002,M
20.82116,19.714389999999998,19.36121,19.26659,19.2538,F
20.94141,19.94881,19.55283,19.39594,19.4457,F
21.09414,20.17536,19.84047,19.78465,19.792070000000002,F
21.33298,20.373520000000003,19.97007,19.80422,19.70105,F
21.508860000000002,20.4239,20.03012,19.88307,19.82416,F
20.53151,19.541120000000003,19.14368,18.98036,18.925060000000002,F
21.014860000000002,19.89869,19.55551,19.41806,19.35581,F
20.63845,19.6809,19.36,19.21142,19.13276,A
21.344479999999997,20.37705,19.946939999999998,19.82495,19.79861,F
21.09315,20.12418,19.821720000000003,19.77723,19.6367,F
21.3922,20.15465,19.84916,19.74117,19.663220000000003,F
20.68167,19.67616,19.427210000000002,19.35184,19.352439999999998,F
20.68649,19.67823,19.37315,19.18391,19.13824,F
21.4453,20.38024,20.03847,19.87133,19.92344,F
21.04634,20.06653,19.72055,19.57067,19.603289999999998,F
21.390810000000002,20.22485,19.89049,19.73691,20.094520000000003,F
21.030170000000002,20.18733,19.867639999999998,19.67684,19.52047,F
19.068279999999998,17.51385,17.0827,16.94874,16.7648,A
17.77502,16.04978,15.542729999999999,15.356829999999999,15.160039999999999,A
18.86225,17.18391,16.77306,16.63181,16.449820000000003,A
18.53219,16.86253,16.36392,16.26154,15.9931,A
19.66006,17.817989999999998,16.854860000000002,16.42033,16.08928,F
17.41406,15.9776,15.33753,15.07814,14.952060000000001,F
18.92129,17.26156,16.659570000000002,16.38984,16.195529999999998,A
18.25064,16.7416,15.92423,15.59844,15.43167,F
19.647289999999998,18.37596,17.60057,17.45794,17.00058,F
17.71045,16.05954,15.17588,14.89655,14.634129999999999,F
18.27636,16.527520000000003,15.643920000000001,15.31892,15.02196,F
18.87914,17.170170000000002,16.64012,16.466910000000002,16.23115,A
18.29411,16.59863,15.7105,15.376129999999998,15.08411,F
18.01482,16.465320000000002,16.1119,16.03078,15.850970000000002,A
18.902910000000002,17.31075,16.86846,16.722929999999998,16.49729,A
17.75699,16.02246,15.52639,15.34635,15.11413,A
17.91155,16.210639999999998,15.66085,15.4682,15.237689999999999,A
19.214010000000002,17.43057,16.86615,16.671020000000002,16.42274,A
18.42292,16.71659,16.30604,16.15098,15.993210000000001,A
19.08214,17.30692,16.37059,15.936229999999998,15.641960000000001,F
19.02346,17.064,16.307389999999998,15.98361,15.75619,F
19.0371,17.064610000000002,16.31519,15.96618,15.713529999999999,A
19.631439999999998,17.81468,17.28366,17.04625,16.82669,A
19.30092,17.49576,16.55029,16.11126,15.783029999999998,F
19.94536,18.05396,17.0371,16.53766,16.11073,F
18.10044,16.34459,15.66745,15.383610000000001,15.106110000000001,B
18.28951,16.48024,15.7869,15.50095,15.28725,A
19.54414,17.73396,16.94293,16.63265,16.34252,A
18.886670000000002,17.669529999999998,17.52995,17.50814,17.538320000000002,A
20.86298,19.89528,19.59935,19.45121,19.39559,F
19.87736,18.78022,18.359360000000002,18.1574,18.68011,F
23.362389999999998,20.719160000000002,19.27131,16.86929,15.67229,M
17.88941,16.83972,17.0455,17.20097,17.276020000000003,A
18.57634,17.553910000000002,17.3186,17.20335,17.36417,A
19.36457,18.2826,17.965120000000002,17.831889999999998,18.251079999999998,F
21.47079,20.42205,20.10865,19.975260000000002,20.001520000000003,A
19.49319,18.37313,18.02157,17.91093,17.88018,F
20.290010000000002,19.14431,18.9112,18.82878,18.782989999999998,F
20.421110000000002,19.33861,18.9875,18.85535,18.7378,F
20.35448,19.23021,18.951520000000002,18.87696,18.82696,F
23.6974,21.83764,20.30915,19.16723,18.58502,M
25.03614,22.406979999999997,21.000729999999997,19.12271,18.06296,M
23.66868,23.4649,21.32219,19.26226,18.015639999999998,M
19.72327,19.6054,19.67625,19.76633,20.00054,M
23.59064,22.89464,21.44448,19.30528,18.156660000000002,M
16.28621,15.38345,15.678970000000001,15.87936,16.04571,A
18.50798,17.334789999999998,17.0466,16.937170000000002,16.87671,F
21.45774,18.97966,17.56768,16.86722,16.46335,M
18.45595,17.47855,17.142,16.9939,16.94368,F
19.44485,18.06847,17.596120000000003,17.40611,17.36598,F
18.97074,17.97579,17.585739999999998,17.423289999999998,17.34171,F
19.62357,18.10389,17.50948,17.29492,17.159489999999998,F
18.25488,17.258689999999998,16.96203,16.83108,16.78731,F
18.97537,17.4126,16.80271,16.58195,16.46694,F
18.78855,17.87329,17.53846,17.42642,17.37033,F
21.32708,18.72663,17.31535,16.1636,15.53461,M
21.13638,18.420360000000002,17.01155,16.36011,15.97556,M
18.669,17.70629,17.447370000000003,17.365070000000003,17.363570000000003,F
21.11176,20.18052,19.85436,19.719079999999998,19.692429999999998,F
20.48728,19.4975,19.21283,19.09669,19.06834,F
20.70291,19.56404,19.25773,19.13745,19.09545,F
20.817120000000003,19.73495,19.4547,19.33809,19.2494,F
20.62248,19.66114,19.3833,19.29766,19.270229999999998,F
21.91947,20.60316,20.28503,20.110970000000002,20.22931,F
21.44272,20.589579999999998,20.314870000000003,20.07997,20.11199,F
19.22172,18.14734,17.78889,17.65615,17.61236,F
20.64604,19.5546,19.236079999999998,19.10353,19.209870000000002,F
20.61463,19.62753,19.29733,19.16239,19.13601,F
